Temporada,Jugador,Equipo,Tot,Part,Med
2017,"QUEVEDO CAÑIZARES, LAURA",NISSAN  AL-QÁZERES EXTREMADURA,6,13,"0,46"
2017,"ABALDE DIAZ, TAMARA",MANN-FILTER,12,26,"0,46"
2017,"PRINCE , ALEXIS SADE",STAR CENTER-UNI FERROL,11,26,"0,42"
2017,"BARBEE, SHACOBIA SHAUNTE",MANN-FILTER,11,26,"0,42"
2017,"RAMIREZ, CAITLYN BROOK",CADI LA SEU,10,25,"0,4"
2017,"JENKINS, ALISIA LA´JEWEL CHARLESNEIA",QUESOS EL PASTOR,7,18,"0,39"
2017,"ETXARRI MUNARRIZ, IRATI",LACTURALE ART ARASKI,10,26,"0,38"
2017,"BROWN , JOY ALEXIS",NISSAN  AL-QÁZERES EXTREMADURA,10,26,"0,38"
2017,"BOGICEVIC, NINA",MOVISTAR ESTUDIANTES,8,21,"0,38"
2017,"ALLEYNE, JILLIAN CHANTEL",IDK GIPUZKOA,8,22,"0,36"
2017,"WEAVER, LYNDRA SHAJUAN",IDK GIPUZKOA,9,26,"0,35"
2017,"PASCUA SUAREZ, MARÍA LUCILA",MANN-FILTER,9,26,"0,35"
2017,"SARR, OUMOUL KHAIRY",IDK GIPUZKOA,9,26,"0,35"
2017,"FORASTE GALOBARDES, MIRIAM",NISSAN  AL-QÁZERES EXTREMADURA,8,26,"0,31"
2017,"EVANS, SHANTE MARIE",SPAR CITYLIFT GIRONA,8,26,"0,31"
2017,"PINA TOLOSA, MARIA",LOINTEK GERNIKA BIZKAIA,3,26,"0,12"
2017,"DIALLO DIENG , UMO DIALLO",LACTURALE ART ARASKI,3,26,"0,12"
2017,"RAMOS DO NASCIMENTO, CARLA MARISA",NISSAN  AL-QÁZERES EXTREMADURA,2,19,"0,11"
2017,"KNIGHT, LESLIE FAYE",CAMPUS PROMETE LF1,2,21,"0,1"
2017,"VAN DEN ADEL, NATALIE ISABELLE",LACTURALE ART ARASKI,2,21,"0,1"
2017,"HALL , PRECIOUS TANZIE KYTRONIA",CAMPUS PROMETE LF1,2,20,"0,1"
2017,"IPARRAGUIRRE ALUSTIZA, SARA",IDK GIPUZKOA,2,20,"0,1"
2017,"ALDALUR SOTO, ANE MIREN",LACTURALE ART ARASKI,2,26,"0,08"
2017,"GOMEZ IGUAL, ANNA",LOINTEK GERNIKA BIZKAIA,2,25,"0,08"
2017,"SANCHEZ MARRUFO, BEATRIZ",STAR CENTER-UNI FERROL,2,25,"0,08"
2017,"MOLINUEVO GARCIA, CRISTINA",LACTURALE ART ARASKI,2,24,"0,08"
2017,"ASTROM , ELLEN LOVISA",EMBUTIDOS PAJARIEL BEMBIBRE PD,2,26,"0,08"
2017,"LAHUERTA MENDOZA, IRENE",MANN-FILTER,2,26,"0,08"
2017,"LUCAS , ITALEE MALINA",IDK GIPUZKOA,1,13,"0,08"
2017,"SCOTT, JAMIE GRACE",STAR CENTER-UNI FERROL,2,26,"0,08"
2017,"GONZALEZ DUARTE , LARA",IDK GIPUZKOA,2,26,"0,08"
2017,"HERRERA BOXO, LAURA",CAMPUS PROMETE LF1,2,24,"0,08"
2017,"MARTINEZ PRAT, NURIA",SPAR CITYLIFT GIRONA,2,26,"0,08"
2017,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,2,26,"0,08"
2017,"SILVA SERRANO , ROSELIS CAROLINA",LACTURALE ART ARASKI,2,25,"0,08"
2017,"BUCH ROSELL, ROSO",SPAR CITYLIFT GIRONA,2,26,"0,08"
2017,"IVEZIC, JELENA",QUESOS EL PASTOR,1,18,"0,06"
2017,"VILA CABIRÓ, MIREIA",SNATT´S FEMENÍ SANT ADRIÁ,1,17,"0,06"
2017,"SELBY, SHAYANN RAQUEL",MOVISTAR ESTUDIANTES,1,18,"0,06"
2017,"PARDO HERVIAS, LAURA",LACTURALE ART ARASKI,1,22,"0,05"
2017,"ALSTON, AMERYST DANAE",LOINTEK GERNIKA BIZKAIA,1,26,"0,04"
2017,"VILARO ARAGONES, ANDREA",CADI LA SEU,1,25,"0,04"
2017,"KOVACEVIC, BOJANA",SNATT´S FEMENÍ SANT ADRIÁ,1,23,"0,04"
2017,"GARCIA PAUNERO, CELIA",QUESOS EL PASTOR,1,25,"0,04"
2017,"MENENDEZ ANTOLI, CELIA MARIA",MOVISTAR ESTUDIANTES,1,26,"0,04"
2017,"MOSS, DANDRA YUVETT",PERFUMERIAS AVENIDA,1,23,"0,04"
2017,"LLOBET CODERCH, ITZIAR",SNATT´S FEMENÍ SANT ADRIÁ,1,26,"0,04"
2017,"BRKIC, IVA",IDK GIPUZKOA,1,26,"0,04"
2017,"MOLINA PRADOS MARTIN BURO, JUANA MARIA",LOINTEK GERNIKA BIZKAIA,1,25,"0,04"
2017,"GIVENS , KRISI TIJANA",PERFUMERIAS AVENIDA,1,25,"0,04"
2017,"DELGADO PONTES, MARINA",STAR CENTER-UNI FERROL,1,26,"0,04"
2017,"LIZARAZU HERRERA, MARINA",QUESOS EL PASTOR,1,26,"0,04"
2017,"CLARET GILABERTE, MARTA",SNATT´S FEMENÍ SANT ADRIÁ,1,25,"0,04"
2017,"MONTOLIU MATIAS, MARTA",CADI LA SEU,1,26,"0,04"
2017,"VANDERWAL, RACHAEL  ANN",STAR CENTER-UNI FERROL,1,25,"0,04"
2017,"RICHARDS, SHEREESHA NATHESHA",CADI LA SEU,1,26,"0,04"
2017,"LAZARO CASTILLERO, YAIZA",LOINTEK GERNIKA BIZKAIA,1,23,"0,04"
2017,"DIAZ CASTELLANO, YURENA",CADI LA SEU,1,26,"0,04"
2017,"MOSS, DANDRA YUVETT",PERFUMERIAS AVENIDA,1,23,"0,04"
2017,"LLOBET CODERCH, ITZIAR",SNATT´S FEMENÍ SANT ADRIÁ,1,26,"0,04"
2017,"BRKIC, IVA",IDK GIPUZKOA,1,26,"0,04"
2017,"MOLINA PRADOS MARTIN BURO, JUANA MARIA",LOINTEK GERNIKA BIZKAIA,1,25,"0,04"
2017,"GIVENS , KRISI TIJANA",PERFUMERIAS AVENIDA,1,25,"0,04"
2017,"DELGADO PONTES, MARINA",STAR CENTER-UNI FERROL,1,26,"0,04"
2017,"LIZARAZU HERRERA, MARINA",QUESOS EL PASTOR,1,26,"0,04"
2017,"CLARET GILABERTE, MARTA",SNATT´S FEMENÍ SANT ADRIÁ,1,25,"0,04"
2017,"MONTOLIU MATIAS, MARTA",CADI LA SEU,1,26,"0,04"
2017,"VANDERWAL, RACHAEL  ANN",STAR CENTER-UNI FERROL,1,25,"0,04"
2017,"RICHARDS, SHEREESHA NATHESHA",CADI LA SEU,1,26,"0,04"
2017,"LAZARO CASTILLERO, YAIZA",LOINTEK GERNIKA BIZKAIA,1,23,"0,04"
2017,"DIAZ CASTELLANO, YURENA",CADI LA SEU,1,26,"0,04"
2016,"MOKANGO, CHANEL MODIRI",LOINTEK GERNIKA BIZKAIA,3,2,"1,5"
2016,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,6,5,"1,2"
2016,"MTZ. DE ALEGRIA ARRUE, MARIA",LACTURALE ARASKI,1,1,1
2016,"DE SOUZA MACHADO, ERIKA CRISTINA",PERFUMERIAS AVENIDA,5,5,1
2016,"GOMES COLHADO, NADIA",IDK GIPUZKOA,3,3,1
2016,"BULGAK, ADUT ATEM",IDK GIPUZKOA,2,3,"0,67"
2016,"MILOVANOVIC, JELENA",PERFUMERIAS AVENIDA,3,5,"0,6"
2016,"COULIBALY, NAIGNOUMA",SPAR CITYLIFT GIRONA,3,5,"0,6"
2016,"ETXARRI MUNARRIZ, IRATI",LACTURALE ARASKI,2,4,"0,5"
2016,"ALMINAITE, KRISITINA",SPAR CITYLIFT GIRONA,1,2,"0,5"
2016,"PARDO HERVIAS, LAURA",LACTURALE ARASKI,2,4,"0,5"
2016,"PEREZ ARAUJO, MARIA",STAR CENTER-UNI FERROL,2,5,"0,4"
2016,"BARBEE, SHACOBIA SHAUNTE",STAR CENTER-UNI FERROL,2,5,"0,4"
2016,"ELONU, ADAORA NNENNA",PERFUMERIAS AVENIDA,2,5,"0,4"
2016,"CALVO DIAZ, ANA BEGOÑA",STAR CENTER-UNI FERROL,2,5,"0,4"
2016,"PETERS, HALEY MCCLOSKEY",SPAR CITYLIFT GIRONA,2,5,"0,4"
2016,"ADURIZ HERNANI, ONINTZA",IDK GIPUZKOA,1,3,"0,33"
2016,"OCETE CASTILLO, GABRIELA",IDK GIPUZKOA,1,3,"0,33"
2016,"SILVA SERRANO , ROSELIS CAROLINA",LACTURALE ARASKI,1,4,"0,25"
2016,"IBEKWE, IFUNANYA DEBBIE",SPAR CITYLIFT GIRONA,1,4,"0,25"
2016,"ALDALUR SOTO, ANE MIREN",LACTURALE ARASKI,1,4,"0,25"
2016,"SANCHEZ MARRUFO, BEATRIZ",STAR CENTER-UNI FERROL,1,5,"0,2"
2016,"BEARD, ALANA MONIQUE",PERFUMERIAS AVENIDA,1,5,"0,2"
2016,"SUAREZ UTRERO, ANA MARIA",STAR CENTER-UNI FERROL,1,5,"0,2"
2015,"NDOUR, ASTOU BARRO",PERFUMERIAS AVENIDA,7,5,"1,4"
2015,"CALDWELL , TALIA ADAIAH",C.B. CONQUERO HUELVA WAGEN,1,1,1
2015,"GIDDEN, VANESSA NICOLE",PERFUMERIAS AVENIDA,2,3,"0,67"
2015,"COULIBALY, NAIGNOUMA",SPAR CITYLIFT GIRONA,3,5,"0,6"
2015,"IBEKWE, IFUNANYA DEBBIE",SPAR CITYLIFT GIRONA,1,2,"0,5"
2015,"PETERS, HALEY MCCLOSKEY",C.B. CONQUERO HUELVA WAGEN,1,2,"0,5"
2015,"PASCUA SUAREZ, MARÍA LUCILA",MANN-FILTER,1,2,"0,5"
2015,"OCETE CASTILLO, GABRIELA",MANN-FILTER,1,2,"0,5"
2015,"ZLATANOVA, JAKLIN",MANN-FILTER,1,2,"0,5"
2015,"GEMELOS, JACQUELINE ANN",PERFUMERIAS AVENIDA,2,5,"0,4"
2015,"VITOLA, KRISTINE",PERFUMERIAS AVENIDA,1,4,"0,25"
2015,"GIVENS , KRISI TIJANA",SPAR CITYLIFT GIRONA,1,5,"0,2"
2015,"MARGINEAN , GABRIELA",PERFUMERIAS AVENIDA,1,5,"0,2"
2015,"SPANOU, ARTEMIS",SPAR CITYLIFT GIRONA,1,5,"0,2"
2015,"KOBRYN , EWELINA KATARZYNA",PERFUMERIAS AVENIDA,1,5,"0,2"
2014,"GIL COLLADO, LAURA",CADI LA SEU,6,3,2
2014,"PARHAM, AJA DANIELLE",C.B. CONQUERO HUELVA WAGEN,2,2,1
2014,"ROBINSON, ANGELICA DANIELLE",PERFUMERIAS AVENIDA,5,5,1
2014,"GIDDEN, VANESSA NICOLE",SPAR CITYLIFT GIRONA,4,4,1
2014,"IBEKWE, IFUNANYA DEBBIE",SPAR CITYLIFT GIRONA,3,4,"0,75"
2014,"FERNANDEZ FARRES, MARTA",PERFUMERIAS AVENIDA,3,5,"0,6"
2014,"ELONU, ADAORA NNENNA",C.B. CONQUERO HUELVA WAGEN,1,2,"0,5"
