Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,61,30,"2,03"
2024,Liga Regular Único,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,60,30,2
2024,Liga Regular Único,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,30,15,2
2024,Liga Regular Único,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,50,25,2
2024,Liga Regular Único,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,58,30,"1,93"
2024,Liga Regular Único,"BERTSCH, MORGAN QUINN",HOZONO GLOBAL JAIRIS,58,30,"1,93"
2024,Liga Regular Único,"VAN DEN ADEL, NATALIE ISABELLE",KUTXABANK ARASKI,54,28,"1,93"
2024,Liga Regular Único,"MASSEY, BECKY ERNA",IDK EUSKOTREN,57,30,"1,9"
2024,Liga Regular Único,"PUEYO MELCHOR, HELENA",CASADEMONT ZARAGOZA,57,30,"1,9"
2024,Liga Regular Único,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,57,30,"1,9"
2024,Liga Regular Único,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,55,29,"1,9"
2024,Liga Regular Único,"RODRIGUEZ ARRIBAS, LUCIA",OSES CONSTRUCCION,53,28,"1,89"
2024,Liga Regular Único,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,47,25,"1,88"
2024,Liga Regular Único,"GARFELLA BEJAR, ELBA",DURÁN MAQUINARIA ENSINO,56,30,"1,87"
2024,Liga Regular Único,"FIEBICH, LEONIE",VALENCIA B.C.,28,15,"1,87"
2024,Liga Regular Único,"BROTONS PASCUAL, MONTSERRAT",KUTXABANK ARASKI,56,30,"1,87"
2024,Liga Regular Único,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,52,28,"1,86"
2024,Liga Regular Único,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,48,26,"1,85"
2024,Liga Regular Único,"CALDWELL, MAYA DENISE",SPAR GIRONA,35,19,"1,84"
2024,Liga Regular Único,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,55,30,"1,83"
2024,Liga Regular Único,"JOINER, MOIRA MACY",BAXI FERROL,53,29,"1,83"
