Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
PIERRE LOUIS, VIONISE ARON'S;29.5;HERMIDA HERRAEZ, MARTA;13.23;GATLING, MARKEISHA CHERTE;4.35;GARDNER, REBEKA JASMINE;8.25;STRAUTMANE, PAULA;0.57;MOLLENHAUER, ALEXANDRA JOY;1.9;ANDERSON, JOLENE NANCY;5.17;ROMERO GONZALEZ, LETICIA;0.41;TATE, IMANI TY LEAH;2.53;TATE, IMANI TY LEAH;3.47;SEGURA MORENO, LORENA;0.88;GATLING, MARKEISHA CHERTE;2.15;FINGALL, NADIA ANGELIQUE;5.0;JAMES, KAI AFI GNOZI NONI;6.65;CRVENDAKIC, ALEKSANDRA;3.35;GRETTER, MELISA PAOLA;1.57;SHEPPARD, AISHA MARIE;2.56;HOLLIVAY, RACHEL LASHAWN;0.54;BURA, PATRICIA;0.37;EVANS, SHANTE MARIE;0.05;FALL, SOKHNA ADJI;2.73;TOLO, MARIANNA;3.83;HOLESINSKA, PETRA;14.8;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0
BROWN, JOY ALEXIS;29.47;FIEBICH, LEONIE;12.65;HAMBLIN, RUTH ELIZABETH;4.25;WOJTA, JULIE NICOLE;8.12;BAHI BLANQUERA, GEORGINA;0.56;HERMIDA HERRAEZ, MARTA;1.81;GIMENO MARTINEZ, VEGA;5.11;MOLLENHAUER, ALEXANDRA JOY;0.41;YGUERAVIDE VIANA, SANDRA;2.52;GATLING, MARKEISHA CHERTE;3.35;ROMERO GONZALEZ, LETICIA;0.87;ARROJO JIMENEZ, MARIA BELEN;2.14;GINZO ARANTES, PAULA;4.96;ARROJO JIMENEZ, MARIA BELEN;6.62;DOMINGUEZ FERNANDEZ, SILVIA;3.32;BROWN, JOY ALEXIS;1.57;ATKINSON, TANAYA MECHELLE;2.48;FINGALL, NADIA ANGELIQUE;0.53;BROWN, JOY ALEXIS;0.37;ETXARRI MUNARRIZ, IRATI;0.05;PIERRE LOUIS, VIONISE ARON'S;2.71;PRIETO MARTINEZ, ALBA;3.8;WOJTA, JULIE NICOLE;14.35;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0;MANCHON LEON, NEREA;0.0
ANDERSON, JOLENE NANCY;29.44;FINGALL, NADIA ANGELIQUE;12.37;CASAS CARRERAS, QUERALT;4.25;HOLLIVAY, RACHEL LASHAWN;8.04;FALL, SOKHNA ADJI;0.56;FIEBICH, LEONIE;1.61;CHAGAS, FLORENCIA NATALIA;4.8;FLORES COSTA, LAIA;0.41;SYKES, BRITTNEY CHRISANTI;2.5;ERAUNCETAMURGIL AYESTARAN, MARIA;3.34;RAKSANYI, KRISZTINA;0.87;GIOMI, LYDIA MORA;2.13;FALL, SOKHNA ADJI;4.7;HOLLIVAY, RACHEL LASHAWN;6.5;SILVA SERRANO, ROSELIS CAROLINA;3.17;CANELLA RODRIGUEZ, MARTA;1.53;CANELLA RODRIGUEZ, MARTA;2.47;SYKES, BRITTNEY CHRISANTI;0.5;SEDA, TAMARA ADELAIDE JOSE CAMACHO;0.37;FIEBICH, LEONIE;0.04;CARDAO HILLARY, NICOLE MARIE;2.7;CANELLA RODRIGUEZ, MARTA;3.47;CRVENDAKIC, ALEKSANDRA;14.29;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0;BURDICK, CASSIDIE CIERRA;0.0
SYKES, BRITTNEY CHRISANTI;29.34;HIGGS, LASHANN AISHA;12.27;TUNSTULL, JEWEL JOYCE DIAMNOD;3.97;GATLING, MARKEISHA CHERTE;7.85;GATLING, MARKEISHA CHERTE;0.55;GIMENO MARTINEZ, VEGA;1.56;MOLLENHAUER, ALEXANDRA JOY;4.6;OUVIA MODREGO, CRISTINA;0.41;GATLING, MARKEISHA CHERTE;2.4;TOLO, MARIANNA;3.31;DOMINGUEZ FERNANDEZ, SILVIA;0.87;GOMES DA SILVA, SOFIA CAROLINA;2.07;MUHATE PEA, CECILIA;4.62;GINZO ARANTES, PAULA;6.23;CANELLA RODRIGUEZ, MARTA;3.13;FIEBICH, LEONIE;1.52;FINGALL, NADIA ANGELIQUE;2.43;CARRERA QUINTANA, RAQUEL;0.5;FIEBICH, LEONIE;0.35;WILLIAMS, BROOQUE CHRISTIA;0.04;WHALEN, ERIN PATRICIA;2.66;GERVASINI LACORZANA, AINHOA;3.46;BROWN, JOY ALEXIS;14.23;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0;FERNANDEZ MUOZ, MARTA;0.0
FINGALL, NADIA ANGELIQUE;29.18;COX, LAUREN ELIZABETH;11.93;HIGGS, LASHANN AISHA;3.91;TUNSTULL, JEWEL JOYCE DIAMNOD;7.53;GARDNER, REBEKA JASMINE;0.54;CHAGAS, FLORENCIA NATALIA;1.5;CARLETON, BRIDGET ELIZABETH;4.56;MENDEZ CAMPS, LAURA;0.4;GERVASINI LACORZANA, AINHOA;2.29;HOLLIVAY, RACHEL LASHAWN;3.15;ESPAA ALMENDRO, MARIA;0.86;AUSTIN, VANESSA;2.03;ARROJO JIMENEZ, MARIA BELEN;4.48;WHITE, CHATRICE MARIE;6.17;BROWN, JOY ALEXIS;3.13;RAMETTE, ELISE CLAUDINE;1.5;GERVASINI LACORZANA, AINHOA;2.39;COULIBALY, MARIAM ALOU;0.47;PEREZ ARAUJO, MARIA;0.35;HERMIDA HERRAEZ, MARTA;0.04;JAMES, KAI AFI GNOZI NONI;2.65;GIMENO MARTINEZ, VEGA;3.37;PEA JUBANY, LAURA;14.2;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0;SUAREZ FERNANDEZ, CARMEN;0.0
MUHATE PEA, CECILIA;28.87;PRIETO MARTINEZ, ALBA;11.9;FINGALL, NADIA ANGELIQUE;3.87;TOLO, MARIANNA;7.48;COX, LAUREN ELIZABETH;0.54;COX, LAUREN ELIZABETH;1.43;BETTENCOURT CORREIA, MARIA JOAO;4.38;PARRA, FAUSTINE LAURE CLEMENCE;0.4;BRCANINOVIC, MELISA;2.25;GERVASINI LACORZANA, AINHOA;3.11;GULBE, ALEKSA;0.86;DE SOUZA MACHADO, ERIKA CRISTINA;1.93;HOLESINSKA, PETRA;4.47;FIEBICH, LEONIE;6.13;SYKES, BRITTNEY CHRISANTI;3.06;WOJTA, JULIE NICOLE;1.47;YGUERAVIDE VIANA, SANDRA;2.32;ARROJO JIMENEZ, MARIA BELEN;0.45;HERMIDA HERRAEZ, MARTA;0.35;STRAUTMANE, PAULA;0.04;STRAUTMANE, PAULA;2.64;BROWN, JOY ALEXIS;3.3;HERMIDA HERRAEZ, MARTA;14.04;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0
CASAS CARRERAS, QUERALT;28.27;CASAS CARRERAS, QUERALT;11.89;JAMES, KAI AFI GNOZI NONI;3.81;BROWN, JOY ALEXIS;7.43;SYKES, BRITTNEY CHRISANTI;0.53;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.4;FIEBICH, LEONIE;4.09;WATTS, STEPHANIE COURTNEY;0.4;ESPAA ALMENDRO, MARIA;2.22;YGUERAVIDE VIANA, SANDRA;3.0;MENDEZ CAMPS, LAURA;0.86;AIJANEN, MARIA ANNIINA;1.93;COX, LAUREN ELIZABETH;4.33;GOMES DA SILVA, SOFIA CAROLINA;5.9;ROMERO GONZALEZ, LETICIA;2.93;CARLETON, BRIDGET ELIZABETH;1.39;GARDNER, REBEKA JASMINE;2.32;GARDNER, REBEKA JASMINE;0.43;WHITE, CHATRICE MARIE;0.33;CASAS CARRERAS, QUERALT;0.04;GIOMI, LYDIA MORA;2.63;CRVENDAKIC, ALEKSANDRA;3.29;PRIETO MARTINEZ, ALBA;13.47;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0;KALENIK, EMILY ANNA;0.0
GINZO ARANTES, PAULA;27.92;WOJTA, JULIE NICOLE;11.82;ERAUNCETAMURGIL AYESTARAN, MARIA;3.38;MUHATE PEA, CECILIA;7.34;TUNSTULL, JEWEL JOYCE DIAMNOD;0.53;YGUERAVIDE VIANA, SANDRA;1.4;RAVENTOS ROIG, LAIA;4.07;FIEBICH, LEONIE;0.39;FIEBICH, LEONIE;2.17;CANELLA RODRIGUEZ, MARTA;2.83;TOLO, MARIANNA;0.86;FASOULA, MARIA EMMANOUELA;1.89;DIARRA, MAIMOUNA;4.27;FASOULA, MARIA EMMANOUELA;5.89;GARDNER, REBEKA JASMINE;2.93;ANDERSON, JOLENE NANCY;1.38;WOJTA, JULIE NICOLE;2.24;MUHATE PEA, CECILIA;0.41;SPREAFICO, LAURA;0.33;BRCANINOVIC, MELISA;0.04;CANELLA RODRIGUEZ, MARTA;2.63;FINGALL, NADIA ANGELIQUE;3.2;CARLETON, BRIDGET ELIZABETH;13.28;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0;FERNANDES DA COSTA, DEBORA;0.0
DIAZ CASTELLANO, YURENA;27.91;GINZO ARANTES, PAULA;11.77;WHITE, CHATRICE MARIE;3.33;FASOULA, MARIA EMMANOUELA;7.33;CARRERA QUINTANA, RAQUEL;0.53;NOGIC, JOVANA;1.35;COX, LAUREN ELIZABETH;4.03;WHALEN, ERIN PATRICIA;0.39;CANELLA RODRIGUEZ, MARTA;2.13;BROWN, JOY ALEXIS;2.8; KONIG, AISLINN CHIA PI;0.85;PEREZ ARAUJO, MARIA;1.83;WOJTA, JULIE NICOLE;4.24;MUHATE PEA, CECILIA;5.83;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.83;YGUERAVIDE VIANA, SANDRA;1.36;HAMBLIN, RUTH ELIZABETH;2.21;DE SOUZA MACHADO, ERIKA CRISTINA;0.4;NESBITT, VALERIE ADRIANNA;0.33;GERVASINI LACORZANA, AINHOA;0.04;SHEPPARD, AISHA MARIE;2.6;ESPAA ALMENDRO, MARIA;3.15;GINZO ARANTES, PAULA;13.27;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0;MADDEN, STEPHANIE ZENORA;0.0
WHALEN, ERIN PATRICIA;27.4;TOLO, MARIANNA;11.69;FALL, SOKHNA ADJI;3.3;WHALEN, ERIN PATRICIA;6.83;PIERRE LOUIS, VIONISE ARON'S;0.52;BAHI BLANQUERA, GEORGINA;1.27;BAHI BLANQUERA, GEORGINA;3.97;NOGIC, JOVANA;0.39;GARDNER, REBEKA JASMINE;2.04;HIGGS, LASHANN AISHA;2.73;MURPHY, ESHAYA MARIE;0.85;GULICH, MARIE ISABELLE;1.73;CASAS CARRERAS, QUERALT;4.21;WOJTA, JULIE NICOLE;5.71;NESBITT, VALERIE ADRIANNA;2.83;CARRERA QUINTANA, RAQUEL;1.36;TATE, IMANI TY LEAH;2.2;TUNSTULL, JEWEL JOYCE DIAMNOD;0.37;EVANS, SHANTE MARIE;0.32;CARRERA QUINTANA, RAQUEL;0.04;AUSTIN, VANESSA;2.6;TATE, IMANI TY LEAH;3.07;COX, LAUREN ELIZABETH;13.17;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0;HOUSER, MICHAELA DURAN;0.0
VAN DEN ADEL, NATALIE ISABELLE;27.25;GATLING, MARKEISHA CHERTE;11.1;BROWN, JOY ALEXIS;3.3;FINGALL, NADIA ANGELIQUE;6.83;COULIBALY, MARIAM ALOU;0.52;DIAZ CASTELLANO, YURENA;1.25;ALIAGA ROMERO, LAURA;3.87;MURPHY, ESHAYA MARIE;0.39;HIGGS, LASHANN AISHA;2.0;CASAS CARRERAS, QUERALT;2.71;BRCANINOVIC, MELISA;0.85;EVANS, SHANTE MARIE;1.68;PEA JUBANY, LAURA;4.2;ATKINSON, TANAYA MECHELLE;5.69;GERVASINI LACORZANA, AINHOA;2.79;PEA JUBANY, LAURA;1.35;JAMES, KAI AFI GNOZI NONI;2.19;ORTIZ VIVES, MARIONA;0.37;PIERRE LOUIS, VIONISE ARON'S;0.32;MURPHY, ESHAYA MARIE;0.04;TATE, IMANI TY LEAH;2.6;ERAUNCETAMURGIL AYESTARAN, MARIA;2.93;ANDERSON, JOLENE NANCY;13.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0;DAVIS, KAELA DAWN;0.0
WOJTA, JULIE NICOLE;27.22;PEA JUBANY, LAURA;11.05;MUHATE PEA, CECILIA;3.24;JANKOVIC, MASA;6.76;DE SOUZA MACHADO, ERIKA CRISTINA;0.52;BETTENCOURT CORREIA, MARIA JOAO;1.24;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;3.87;DIAZ CASTELLANO, YURENA;0.38;HOLLIVAY, RACHEL LASHAWN;2.0;BRCANINOVIC, MELISA;2.64;WHALEN, ERIN PATRICIA;0.85;GELDOF, SERENA LYNN PETRA;1.57;SEDA, TAMARA ADELAIDE JOSE CAMACHO;4.17;CASAS CARRERAS, QUERALT;5.5;BETTENCOURT CORREIA, MARIA JOAO;2.76;HIGGS, LASHANN AISHA;1.32;PIERRE LOUIS, VIONISE ARON'S;2.18;FIEBICH, LEONIE;0.35;HAMBLIN, RUTH ELIZABETH;0.32;WESTERIK, LAURA;0.03;BETTENCOURT CORREIA, MARIA JOAO;2.59;GARDNER, REBEKA JASMINE;2.86;HAMBLIN, RUTH ELIZABETH;12.86;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0;CUIC, CLAUDIA MONICA;0.0
HOLLIVAY, RACHEL LASHAWN;27.08;CARLETON, BRIDGET ELIZABETH;10.94;COX, LAUREN ELIZABETH;3.23;WHITE, CHATRICE MARIE;6.72;ERAUNCETAMURGIL AYESTARAN, MARIA;0.52;MURPHY, ESHAYA MARIE;1.19;LOPEZ VIVES, HELENA;3.73;STRAUTMANE, PAULA;0.38;WILLIAMS, BROOQUE CHRISTIA;1.96;FINGALL, NADIA ANGELIQUE;2.63;WILLIAMS, BROOQUE CHRISTIA;0.85;JAMES, KAI AFI GNOZI NONI;1.54;HERMIDA HERRAEZ, MARTA;4.15;CRVENDAKIC, ALEKSANDRA;5.47;CASAS CARRERAS, QUERALT;2.75;SALVADORES ALVAREZ, ANGELA;1.3;ERAUNCETAMURGIL AYESTARAN, MARIA;2.14;FASOULA, MARIA EMMANOUELA;0.33;COULIBALY, MARIAM ALOU;0.3;LABUCKIENE, GIEDRE;0.03;FASOULA, MARIA EMMANOUELA;2.59;FIEBICH, LEONIE;2.83;SHEPPARD, AISHA MARIE;12.76;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0;OA AHUFINGER, IRENE;0.0
